qa_id,key,kind,score
training_4012,B,letter,-1.54838764667511
training_4012,C,letter,-1.8921376466751096
training_4012,D,letter,-1.9546376466751096
training_4016,A,letter,-0.8938250541687012
training_4016,B,letter,-1.8469500541687007
training_4016,C,letter,-1.4719500541687012
training_4016,D,letter,-1.5969500541687012
training_4018,A,letter,-2.944699287414551
training_4018,B,letter,-1.1946994066238403
training_4018,C,letter,-0.9446994066238404
training_4018,D,letter,-1.3665744066238403
training_3677,A,letter,-2.3207480907440186
training_3677,B,letter,-0.9926230907440186
training_3677,C,letter,-0.6488730907440186
training_3680,A,letter,-0.0004308487405069
training_3680,B,letter,-9.125431060791016
training_3680,C,letter,-8.406681060791016
training_4021,A,letter,-1.8918203115463257
training_4021,B,letter,-2.3449454307556152
training_4021,C,letter,-1.1105703115463257
training_4021,D,letter,-0.8605703115463257
training_4022,A,letter,-1.3739598989486694
training_4022,B,letter,-1.1864598989486694
training_4022,C,letter,-1.5145848989486694
training_4022,D,letter,-1.5145848989486694
training_4023,A,letter,-2.51273512840271
training_4023,B,letter,-0.4658600687980652
training_4023,C,letter,-1.59086012840271
training_4023,D,letter,-2.45023512840271
training_3686,A,letter,-0.10849629342556
training_3686,B,letter,-2.733496189117432
training_3686,C,letter,-3.358496189117432
training_3688,A,letter,-3.88574743270874
training_3688,B,letter,-2.43262243270874
training_3688,C,letter,-0.120122417807579
training_3690,A,letter,-8.080629348754883
training_3690,B,letter,-0.0025045475922524
training_3690,C,letter,-6.533754348754883
training_4028,A,letter,-0.5602637529373169
training_4028,B,letter,-1.169638752937317
training_4028,C,letter,-2.279013633728028
training_4028,D,letter,-4.169638633728027
training_4030,A,letter,-2.6331353187561035
training_4030,B,letter,-2.6018853187561035
training_4030,C,letter,-5.273760318756104
training_4030,D,letter,-0.1643853187561035
training_4031,A,letter,-0.6286103129386902
training_4031,B,letter,-3.206735372543335
training_4031,C,letter,-1.487985372543335
training_4031,D,letter,-1.612985372543335
training_4032,A,letter,-2.307623863220215
training_4032,B,letter,-1.7919988632202148
training_4032,C,letter,-0.7138739228248596
training_4032,D,letter,-1.4169988632202148
training_4034,A,letter,-2.099754095077514
training_4034,B,letter,-2.443504095077514
training_4034,C,letter,-3.584129095077514
training_4034,D,letter,-0.2716290354728699
training_4036,A,letter,-1.683382272720337
training_4036,B,letter,-5.105257511138916
training_4036,C,letter,-4.308382511138916
training_4036,D,letter,-0.2302573025226593
training_3697,A,letter,-2.705697536468506
training_3697,B,letter,-0.7213224172592163
training_3697,C,letter,-0.8150724172592163
training_3699,A,letter,-0.025168964639306
training_3699,B,letter,-5.447043895721436
training_3699,C,letter,-3.915793895721436
training_4038,A,letter,-0.2867391407489776
training_4038,B,letter,-5.208614349365234
training_4038,C,letter,-2.1304891109466557
training_4038,D,letter,-2.0836141109466557
training_3702,A,letter,-0.4532973170280456
training_3702,B,letter,-1.1407973766326904
training_3702,C,letter,-3.2032973766326904
training_3705,A,letter,-4.219017505645752
training_3705,B,letter,-0.0627675279974937
training_3705,C,letter,-3.140892505645752
training_4043,A,letter,-0.8670558929443359
training_4043,B,letter,-5.882680892944336
training_4043,C,letter,-0.5545558929443359
training_4043,D,letter,-6.085805892944336
training_3707,A,letter,-1.0888642072677612
training_3707,B,letter,-2.104489326477051
training_3707,C,letter,-0.6201142072677612
training_4045,A,letter,-6.663302898406982
training_4045,B,letter,-5.710177898406982
training_4045,C,letter,-0.0070531195960938
training_4045,D,letter,-6.069552898406982
training_3709,A,letter,-8.957090377807617
training_3709,B,letter,-5.644590377807617
training_3709,C,letter,-0.0039656106382608
training_4048,A,letter,-9.640932083129885
training_4048,B,letter,-9.922182083129885
training_4048,C,letter,-0.0003066784702241
training_4048,D,letter,-8.625307083129883
training_3711,A,letter,-0.9195767641067504
training_3711,B,letter,-2.232076644897461
training_3711,C,letter,-0.7320767641067505
training_3714,A,letter,-1.916632056236267
training_3714,B,letter,-3.5728821754455566
training_3714,C,letter,-0.1978820860385894
training_4050,A,letter,-0.6686700582504272
training_4050,B,letter,-2.153045177459717
training_4050,C,letter,-1.1061700582504272
training_4050,D,letter,-3.231170177459717
training_3715,A,letter,-0.5547070503234863
training_3715,B,letter,-1.4609570503234863
training_3715,C,letter,-1.6797070503234863
training_4052,A,letter,-1.0093250274658203
training_4052,B,letter,-0.7280750274658203
training_4052,C,letter,-2.5562000274658203
training_4052,D,letter,-2.6030750274658203
training_3716,A,letter,-1.4160432815551758
training_3716,B,letter,-0.5566683411598206
training_3716,C,letter,-1.7285432815551758
training_3717,A,letter,-5.275834560394287
training_3717,B,letter,-0.0102093610912561
training_3717,C,letter,-5.572709560394287
training_4056,A,letter,-1.230334758758545
training_4056,B,letter,-2.199084758758545
training_4056,C,letter,-1.730334758758545
training_4056,D,letter,-0.8709597587585449
training_3719,A,letter,-3.1346914768218994
training_3719,B,letter,-2.1503164768218994
training_3719,C,letter,-0.181566521525383
training_4059,A,letter,-2.803150177001953
training_4059,B,letter,-0.0687750726938247
training_4059,C,letter,-6.209400177001953
training_4059,D,letter,-5.631275177001953
training_4060,A,letter,-3.265956163406372
training_4060,B,letter,-2.109706163406372
training_4060,C,letter,-4.484706401824951
training_4060,D,letter,-0.1878312528133392
training_4062,A,letter,-3.5039563179016118
training_4062,B,letter,-4.035206317901611
training_4062,C,letter,-1.738331317901611
training_4062,D,letter,-0.2539563775062561
training_4064,A,letter,-1.9955828189849851
training_4064,B,letter,-0.5112077593803406
training_4064,C,letter,-2.7768328189849854
training_4064,D,letter,-1.6049578189849854
training_3726,A,letter,-2.7717390060424805
training_3726,B,letter,-1.1467390060424805
training_3726,C,letter,-0.4904889762401581
training_3728,A,letter,-4.235412120819092
training_3728,B,letter,-1.0322868824005127
training_3728,C,letter,-0.4697869420051574
training_4065,A,letter,-4.887411117553711
training_4065,B,letter,-0.6061609387397766
training_4065,C,letter,-1.0592858791351318
training_4065,D,letter,-2.309285879135132
training_3729,A,letter,-0.2288144826889038
training_3729,B,letter,-1.7131894826889038
training_3729,C,letter,-3.838189601898194
training_3731,A,letter,-6.621798515319824
training_3731,B,letter,-4.684298515319824
training_3731,C,letter,-0.0124233914539217
training_3733,A,letter,-1.13332998752594
training_3733,B,letter,-5.27395486831665
training_3733,C,letter,-0.3989550173282623
training_3736,A,letter,-5.679829120635986
training_3736,B,letter,-0.7735790610313416
training_3736,C,letter,-0.6329540610313416
training_3740,A,letter,-0.903222918510437
training_3740,B,letter,-3.0125980377197266
training_3740,C,letter,-0.621972918510437
training_3743,A,letter,-2.6320009231567383
training_3743,B,letter,-0.1945008486509323
training_3743,C,letter,-2.2882509231567383
training_3746,A,letter,-6.424926280975342
training_3746,B,letter,-7.503051280975342
training_3746,C,letter,-0.0030512702651321
training_3748,A,letter,-10.064035415649414
training_3748,B,letter,-0.0015355474315583
training_3748,C,letter,-6.642160415649414
training_3750,A,letter,-2.4880409240722656
training_3750,B,letter,-4.847415924072266
training_3750,C,letter,-0.0974158197641372
training_3753,A,letter,-0.1882954686880111
training_3753,B,letter,-1.7820454835891724
training_3753,C,letter,-5.969545364379883
training_3755,A,letter,-1.1230990886688232
training_3755,B,letter,-5.154349327087402
training_3755,C,letter,-0.4043490886688232
training_3757,A,letter,-8.797598838806152
training_3757,B,letter,-8.094473838806152
training_3757,C,letter,-0.0007242917199619
training_3759,A,letter,-8.330760955810547
training_3759,B,letter,-6.174510955810547
training_3759,C,letter,-0.0026361735071986
training_3762,A,letter,-0.0047665303573012
training_3762,B,letter,-5.989141464233398
training_3762,C,letter,-6.395391464233398
training_3765,A,letter,-0.0024788624141365
training_3765,B,letter,-8.50247859954834
training_3765,C,letter,-6.221229076385498
training_3767,A,letter,-5.83582878112793
training_3767,B,letter,-0.0077035957947373
training_3767,C,letter,-5.61707878112793
training_3772,A,letter,-7.969854354858398
training_3772,B,letter,-8.266729354858398
training_3772,C,letter,-0.0011045790743082
training_3774,A,letter,-0.0025474736467003
training_3774,B,letter,-6.299422264099121
training_3774,C,letter,-7.736922264099121
training_3776,A,letter,-8.735270500183105
training_3776,B,letter,-0.0008953376673161
training_3776,C,letter,-7.7196455001831055
training_3780,A,letter,-0.3424166738986969
training_3780,B,letter,-1.4517916440963743
training_3780,C,letter,-2.951791763305664
training_3782,A,letter,-5.3655500411987305
training_3782,B,letter,-1.787424921989441
training_3782,C,letter,-0.1936749666929245
training_3784,A,letter,-3.1124837398529053
training_3784,B,letter,-5.831233978271484
training_3784,C,letter,-0.0499837696552276
training_3786,A,letter,-0.2032606899738311
training_3786,B,letter,-3.234510660171509
training_3786,C,letter,-1.9532606601715088
training_3789,A,letter,-0.0295121315866708
training_3789,B,letter,-3.9670121669769287
training_3789,C,letter,-4.95138692855835
training_3791,A,letter,-0.0012194823939353
training_3791,B,letter,-8.313719749450684
training_3791,C,letter,-7.391844272613525
training_3793,A,letter,-9.532782554626465
training_3793,B,letter,-0.0015320956008508
training_3793,C,letter,-6.939032077789307
training_3796,A,letter,-4.0976338386535645
training_3796,B,letter,-7.4101338386535645
training_3796,C,letter,-0.0195086318999528
training_3798,A,letter,-0.3959329128265381
training_3798,B,letter,-3.770932912826538
training_3798,C,letter,-1.317807912826538
training_3801,A,letter,-0.5837365388870239
training_3801,B,letter,-4.489986419677734
training_3801,C,letter,-0.8493615388870239
training_3803,A,letter,-1.3970531225204468
training_3803,B,letter,-0.3033031225204468
training_3803,C,letter,-4.615803241729736
training_3805,A,letter,-4.885200023651123
training_3805,B,letter,-0.0101999212056398
training_3805,C,letter,-6.478950023651123
training_3809,A,letter,-6.023238658905029
training_3809,B,letter,-3.945113658905029
training_3809,C,letter,-0.0232386905699968
training_3811,A,letter,-0.1640878170728683
training_3811,B,letter,-3.8515877723693848
training_3811,C,letter,-2.0859627723693848
training_3813,A,letter,-0.9452418684959412
training_3813,B,letter,-2.413991928100586
training_3813,C,letter,-0.6952418684959412
training_3816,A,letter,-0.0712900981307029
training_3816,B,letter,-3.3837900161743164
training_3816,C,letter,-3.3994150161743164
training_3818,A,letter,-0.045915201306343
training_3818,B,letter,-3.733415126800537
training_3818,C,letter,-4.202165126800537
training_3820,A,letter,-0.6265928745269775
training_3820,B,letter,-0.7828428745269775
training_3820,C,letter,-5.142217636108398
training_3823,A,letter,-7.70925235748291
training_3823,B,letter,-5.84987735748291
training_3823,C,letter,-0.0061271446757018
training_3826,A,letter,-3.968686819076538
training_3826,B,letter,-4.593687057495117
training_3826,C,letter,-0.0468119010329246
training_3828,A,letter,-3.326947927474976
training_3828,B,letter,-1.1238229274749756
training_3828,C,letter,-0.4519479870796203
training_3830,A,letter,-0.0113253574818372
training_3830,B,letter,-6.886325359344482
training_3830,C,letter,-4.683200359344482
training_3832,A,letter,-8.0658540725708
training_3832,B,letter,-0.0033542818855494
training_3832,C,letter,-6.018979072570801
training_3834,A,letter,-4.345437526702881
training_3834,B,letter,-1.7673126459121704
training_3834,C,letter,-0.2048126012086868
training_3836,A,letter,-4.174455642700195
training_3836,B,letter,-0.0182057991623878
training_3836,C,letter,-6.299455642700195
training_3839,A,letter,-0.4331767857074737
training_3839,B,letter,-1.6050517559051514
training_3839,C,letter,-1.9331767559051516
training_3843,A,letter,-1.6607370376586914
training_3843,B,letter,-2.1294870376586914
training_3843,C,letter,-0.3794870674610138
training_3845,A,letter,-3.1897895336151123
training_3845,B,letter,-1.4241645336151123
training_3845,C,letter,-0.3460395038127899
training_3847,A,letter,-2.4418766498565674
training_3847,B,letter,-1.551251769065857
training_3847,C,letter,-0.3637517392635345
training_3849,A,letter,-5.048159122467041
training_3849,B,letter,-0.6731592416763306
training_3849,C,letter,-0.7356592416763306
training_3851,A,letter,-0.4179612100124359
training_3851,B,letter,-1.3554612398147583
training_3851,C,letter,-2.5117111206054688
training_3853,A,letter,-0.5263912677764893
training_3853,B,letter,-2.7451412677764893
training_3853,C,letter,-1.0888912677764893
training_3855,A,letter,-2.70654821395874
training_3855,B,letter,-0.831548273563385
training_3855,C,letter,-0.769048273563385
training_3857,A,letter,-0.0257029738277196
training_3857,B,letter,-4.306952953338623
training_3857,C,letter,-4.681952953338623
training_3859,A,letter,-3.6611173152923584
training_3859,B,letter,-2.3798673152923584
training_3859,C,letter,-0.1298672705888748
training_3861,A,letter,-4.310669898986816
training_3861,B,letter,-1.6700447797775269
training_3861,C,letter,-0.232544794678688
training_3863,A,letter,-0.0227109380066394
training_3863,B,letter,-3.8508360385894775
training_3863,C,letter,-7.288335800170898
training_3866,A,letter,-0.4048259556293487
training_3866,B,letter,-1.1860759258270264
training_3866,C,letter,-3.8423259258270255
training_3868,A,letter,-0.0394260622560977
training_3868,B,letter,-5.383175849914551
training_3868,C,letter,-3.43005108833313
training_3870,A,letter,-0.0938566327095031
training_3870,B,letter,-5.5469818115234375
training_3870,C,letter,-2.4844815731048584
training_3873,A,letter,-5.10482931137085
training_3873,B,letter,-5.93295431137085
training_3873,C,letter,-0.0110793393105268
training_3877,A,letter,-5.058303356170654
training_3877,B,letter,-0.0114284856244921
training_3877,C,letter,-5.683303356170654
training_3880,A,letter,-2.5693750381469727
training_3880,B,letter,-0.1318750083446502
training_3880,C,letter,-3.1318750381469727
training_3882,A,letter,-7.9544196128845215
training_3882,B,letter,-7.8762946128845215
training_3882,C,letter,-0.0012944899499416
training_3886,A,letter,-0.0617822743952274
training_3886,B,letter,-5.218032360076904
training_3886,C,letter,-2.9680323600769043
training_3889,A,letter,-0.8104566931724548
training_3889,B,letter,-2.8104567527771
training_3889,C,letter,-0.7479566931724548
training_3892,A,letter,-0.4320676028728485
